14.39840404826451,4.2047006079611675,14.455977365219857,15.125817266348935
14.454415100162302,5.903122999512429,14.987225107682004,15.450135928800057
13.593457406580777,4.908643293144393,13.94925773000308,15.353136626824773
14.253588276711296,7.16711006915549,14.314717701884504,15.56025740445938
14.153654530114498,6.885069201814134,14.28777030202244,15.372301396694475
14.405705619257704,3.9455368552973984,14.181229723719975,15.47538512663527
14.26925680542439,5.341818966971452,14.515229238390374,15.282460668968607
13.545204166373466,2.1693477829398993,13.659489389980177,14.651001342670932
14.17812267271846,8.618698320281382,14.81612972534621,15.641646356969522
13.977294928345977,3.547745787268261,13.678705477813992,15.12731160771481
13.950076062896613,6.459632973926403,14.136656433972846,14.32189576116546
14.136756726105906,2.5407205056509836,14.538692464486854,15.285504672195547
13.717840205961643,4.3910267815842925,14.125486402160224,14.610580133754985
13.55646311675897,2.0078561543298563,13.730389629637056,14.46124532611096
14.10270368454748,0.7678358392690454,14.064263059449372,14.657427422590114
12.69132586140949,3.912606841641461,12.497168635875555,13.876721667914211
13.453622086013388,2.892441617275038,13.748599502730565,15.013644364971558
13.6615752137435,4.73095664927238,13.831596845033687,15.152395315297396
14.313489634451162,3.922759425160449,14.672616738979245,14.94855042612498
12.72907581726005,3.3147460547640653,13.749728443059121,14.651796420773
13.866410562370076,5.626776116312936,14.150990636786874,14.972441229070034
14.590746885909969,3.671077716804192,14.683889640218027,15.270986023478219
14.609325961875522,2.705848359411439,14.503239152848774,15.573477815182134
13.52767055555178,5.53154621511848,13.428076623152274,14.567023443554186
13.37123180507542,7.2065634866440815,13.179927664089858,14.360047587395579
13.535834114682748,5.738648923194716,13.774018353648707,14.532372202953106
14.069678468845174,5.873957983374704,14.213708311560989,15.045331970899229
14.201307488472928,3.2943545315277025,14.533905978296717,15.31986117920206
14.380519917990698,6.799542212497749,14.356430701908046,15.472009428594687
14.327687668803158,3.597460601827406,14.790704065397554,15.079693906580456
14.05672935063351,5.270199464259565,14.35297013534096,15.360266874658492
13.812035485168625,6.310036408211914,13.975751434631977,15.361915754400119
13.590164677950778,2.6952563571504706,13.864999063183909,14.866152053374227
13.629185073581251,7.053344756376671,13.700896888214317,14.806296026884938
13.741577696450895,4.897652147707478,14.04048673590287,14.588572177765164
13.147430671244777,1.8653054869013614,13.955316266415634,15.123554431028243
13.575963385945526,6.078494083707842,14.024658023257624,15.013873992592218
14.316496884902465,2.2086604838204456,14.108848485958273,15.337412771253701
14.168368535965508,3.9332245322428383,14.766831292767668,16.125577800977272
14.057191599037006,4.622267218178708,14.507143738628026,15.48551907544101
14.163120331813314,4.744034599197527,14.268187098048802,15.101689173577302
13.773040699458749,6.252638839964309,14.019321839986006,14.862399768260852
13.297742892385456,4.168092966377032,14.009304027181894,14.385350806520371
14.341983978484743,7.015547691916359,14.680976634438574,15.339053027438958
14.80031525928422,5.448943152215472,15.240131937488115,15.538287336013273
13.5868983280972,2.9407529227262934,13.535075029227736,15.040615418899408
13.515767885474666,5.587821566597024,14.217205713492206,14.472531562175051
13.344099027392184,6.209347627132645,14.409037414562496,15.052640077398564
13.884269878623142,3.1456931678826034,14.250070211421802,14.852975826664622
14.75776476086591,6.025888281468109,14.823141403406504,15.345847054891829
